2024-01-29 19:47:21 | INFO | model_worker | args: Namespace(host='localhost', port=21002, worker_address='http://localhost:21002', controller_address='http://localhost:21001', model_path='/data/tir/projects/tir6/bisk/ruiyiwan/selftrain/init-selftrain-round-1/Mistral-7B-Instruct-v0.1', revision='main', device='cuda', gpus=None, num_gpus=2, max_gpu_memory=None, dtype=None, load_8bit=False, cpu_offloading=False, gptq_ckpt=None, gptq_wbits=16, gptq_groupsize=-1, gptq_act_order=False, awq_ckpt=None, awq_wbits=16, awq_groupsize=-1, enable_exllama=False, exllama_max_seq_len=4096, exllama_gpu_split=None, exllama_cache_8bit=False, enable_xft=False, xft_max_seq_len=4096, xft_dtype=None, model_names=None, conv_template=None, embed_in_truncate=False, limit_worker_concurrency=5, stream_interval=2, no_register=False, seed=None, debug=False, ssl=False)
2024-01-29 19:54:59 | INFO | stdout | INFO:     ::1:40678 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:54:59 | INFO | stdout | INFO:     ::1:40688 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:54:59 | INFO | stdout | INFO:     ::1:40702 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:01 | INFO | stdout | INFO:     ::1:40710 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:01 | INFO | stdout | INFO:     ::1:40712 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:01 | INFO | stdout | INFO:     ::1:40716 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:02 | INFO | stdout | INFO:     ::1:40718 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:02 | INFO | stdout | INFO:     ::1:40724 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:02 | INFO | stdout | INFO:     ::1:40726 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:04 | INFO | stdout | INFO:     ::1:40734 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:04 | INFO | stdout | INFO:     ::1:54628 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:04 | INFO | stdout | INFO:     ::1:54634 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:06 | INFO | stdout | INFO:     ::1:54638 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:06 | INFO | stdout | INFO:     ::1:54644 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:06 | INFO | stdout | INFO:     ::1:54656 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:07 | INFO | stdout | INFO:     ::1:54672 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:07 | INFO | stdout | INFO:     ::1:54674 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:07 | INFO | stdout | INFO:     ::1:54680 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:09 | INFO | stdout | INFO:     ::1:54688 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:09 | INFO | stdout | INFO:     ::1:54692 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:09 | INFO | stdout | INFO:     ::1:54698 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:11 | INFO | stdout | INFO:     ::1:54712 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:11 | INFO | stdout | INFO:     ::1:54716 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:11 | INFO | stdout | INFO:     ::1:54724 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:13 | INFO | stdout | INFO:     ::1:54734 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:13 | INFO | stdout | INFO:     ::1:54742 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:13 | INFO | stdout | INFO:     ::1:54756 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:14 | INFO | stdout | INFO:     ::1:54760 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:14 | INFO | stdout | INFO:     ::1:36876 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:14 | INFO | stdout | INFO:     ::1:36878 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:16 | INFO | stdout | INFO:     ::1:36890 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:16 | INFO | stdout | INFO:     ::1:36898 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:16 | INFO | stdout | INFO:     ::1:36910 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:18 | INFO | stdout | INFO:     ::1:36920 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:18 | INFO | stdout | INFO:     ::1:36928 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:18 | INFO | stdout | INFO:     ::1:36930 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:20 | INFO | stdout | INFO:     ::1:36946 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:20 | INFO | stdout | INFO:     ::1:36962 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:20 | INFO | stdout | INFO:     ::1:36970 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:22 | INFO | stdout | INFO:     ::1:36984 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:22 | INFO | stdout | INFO:     ::1:36996 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:22 | INFO | stdout | INFO:     ::1:37000 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:24 | INFO | stdout | INFO:     ::1:37006 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:24 | INFO | stdout | INFO:     ::1:37010 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:24 | INFO | stdout | INFO:     ::1:37024 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:26 | INFO | stdout | INFO:     ::1:37032 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:26 | INFO | stdout | INFO:     ::1:58378 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:26 | INFO | stdout | INFO:     ::1:58394 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:27 | INFO | stdout | INFO:     ::1:58400 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:27 | INFO | stdout | INFO:     ::1:58404 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:27 | INFO | stdout | INFO:     ::1:58420 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:29 | INFO | stdout | INFO:     ::1:58434 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:29 | INFO | stdout | INFO:     ::1:58450 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:29 | INFO | stdout | INFO:     ::1:58464 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:31 | INFO | stdout | INFO:     ::1:58470 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:31 | INFO | stdout | INFO:     ::1:58484 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:31 | INFO | stdout | INFO:     ::1:58486 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:32 | INFO | stdout | INFO:     ::1:58490 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:32 | INFO | stdout | INFO:     ::1:58504 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:32 | INFO | stdout | INFO:     ::1:58508 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:34 | INFO | stdout | INFO:     ::1:58514 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:34 | INFO | stdout | INFO:     ::1:43588 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:34 | INFO | stdout | INFO:     ::1:43590 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:36 | INFO | stdout | INFO:     ::1:43598 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:36 | INFO | stdout | INFO:     ::1:43610 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:36 | INFO | stdout | INFO:     ::1:43612 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:38 | INFO | stdout | INFO:     ::1:43614 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:38 | INFO | stdout | INFO:     ::1:43618 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:38 | INFO | stdout | INFO:     ::1:43634 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:40 | INFO | stdout | INFO:     ::1:43648 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:40 | INFO | stdout | INFO:     ::1:43652 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:40 | INFO | stdout | INFO:     ::1:43668 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:41 | INFO | model_worker | Send heart beat. Models: ['Mistral-7B-Instruct-v0.1']. Semaphore: Semaphore(value=4, locked=False). call_ct: 188. worker_id: c6c72629. 
2024-01-29 19:55:42 | INFO | stdout | INFO:     ::1:43670 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:42 | INFO | stdout | INFO:     ::1:43684 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:42 | INFO | stdout | INFO:     ::1:43694 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:44 | INFO | stdout | INFO:     ::1:43700 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:44 | INFO | stdout | INFO:     ::1:43714 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:44 | INFO | stdout | INFO:     ::1:43716 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:45 | INFO | stdout | INFO:     ::1:43720 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:46 | INFO | stdout | INFO:     ::1:35124 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:46 | INFO | stdout | INFO:     ::1:35140 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:47 | INFO | stdout | INFO:     ::1:35146 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:47 | INFO | stdout | INFO:     ::1:35150 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:47 | INFO | stdout | INFO:     ::1:35162 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:49 | INFO | stdout | INFO:     ::1:35178 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:49 | INFO | stdout | INFO:     ::1:35192 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:49 | INFO | stdout | INFO:     ::1:35202 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:51 | INFO | stdout | INFO:     ::1:35218 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:51 | INFO | stdout | INFO:     ::1:35220 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:51 | INFO | stdout | INFO:     ::1:35230 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:52 | INFO | stdout | INFO:     ::1:35238 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:52 | INFO | stdout | INFO:     ::1:35240 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:52 | INFO | stdout | INFO:     ::1:35252 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:54 | INFO | stdout | INFO:     ::1:35256 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:54 | INFO | stdout | INFO:     ::1:51496 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:54 | INFO | stdout | INFO:     ::1:51510 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:56 | INFO | stdout | INFO:     ::1:51520 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:56 | INFO | stdout | INFO:     ::1:51524 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:56 | INFO | stdout | INFO:     ::1:51530 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:55:58 | INFO | stdout | INFO:     ::1:51540 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:55:58 | INFO | stdout | INFO:     ::1:51556 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:55:58 | INFO | stdout | INFO:     ::1:51562 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:00 | INFO | stdout | INFO:     ::1:51572 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:00 | INFO | stdout | INFO:     ::1:51588 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:00 | INFO | stdout | INFO:     ::1:51592 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:02 | INFO | stdout | INFO:     ::1:51602 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:02 | INFO | stdout | INFO:     ::1:51604 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:02 | INFO | stdout | INFO:     ::1:51610 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:03 | INFO | stdout | INFO:     ::1:51622 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:03 | INFO | stdout | INFO:     ::1:51636 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:03 | INFO | stdout | INFO:     ::1:51650 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:05 | INFO | stdout | INFO:     ::1:51660 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:05 | INFO | stdout | INFO:     ::1:48744 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:05 | INFO | stdout | INFO:     ::1:48754 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:07 | INFO | stdout | INFO:     ::1:48756 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:07 | INFO | stdout | INFO:     ::1:48760 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:07 | INFO | stdout | INFO:     ::1:48768 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:08 | INFO | stdout | INFO:     ::1:48772 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:08 | INFO | stdout | INFO:     ::1:48782 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:08 | INFO | stdout | INFO:     ::1:48794 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:10 | INFO | stdout | INFO:     ::1:48802 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:10 | INFO | stdout | INFO:     ::1:48816 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:10 | INFO | stdout | INFO:     ::1:48824 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:12 | INFO | stdout | INFO:     ::1:48828 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:12 | INFO | stdout | INFO:     ::1:48832 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:12 | INFO | stdout | INFO:     ::1:48838 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:13 | INFO | stdout | INFO:     ::1:48850 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:13 | INFO | stdout | INFO:     ::1:48866 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:13 | INFO | stdout | INFO:     ::1:48868 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:15 | INFO | stdout | INFO:     ::1:48878 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:15 | INFO | stdout | INFO:     ::1:35844 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:15 | INFO | stdout | INFO:     ::1:35852 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:17 | INFO | stdout | INFO:     ::1:35854 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:17 | INFO | stdout | INFO:     ::1:35860 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:17 | INFO | stdout | INFO:     ::1:35868 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:19 | INFO | stdout | INFO:     ::1:35878 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:19 | INFO | stdout | INFO:     ::1:35882 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:19 | INFO | stdout | INFO:     ::1:35884 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:21 | INFO | stdout | INFO:     ::1:35886 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:21 | INFO | stdout | INFO:     ::1:35902 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:21 | INFO | stdout | INFO:     ::1:35904 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:23 | INFO | stdout | INFO:     ::1:35906 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:23 | INFO | stdout | INFO:     ::1:35910 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:23 | INFO | stdout | INFO:     ::1:35914 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:26 | INFO | stdout | INFO:     ::1:35916 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:26 | INFO | stdout | INFO:     ::1:51060 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:26 | INFO | stdout | INFO:     ::1:51062 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:26 | INFO | model_worker | Send heart beat. Models: ['Mistral-7B-Instruct-v0.1']. Semaphore: Semaphore(value=4, locked=False). call_ct: 213. worker_id: c6c72629. 
2024-01-29 19:56:28 | INFO | stdout | INFO:     ::1:51076 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:28 | INFO | stdout | INFO:     ::1:51084 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:28 | INFO | stdout | INFO:     ::1:51086 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:30 | INFO | stdout | INFO:     ::1:51094 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:30 | INFO | stdout | INFO:     ::1:51102 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:30 | INFO | stdout | INFO:     ::1:51112 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:32 | INFO | stdout | INFO:     ::1:51124 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:32 | INFO | stdout | INFO:     ::1:51126 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:32 | INFO | stdout | INFO:     ::1:51140 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:34 | INFO | stdout | INFO:     ::1:51150 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:34 | INFO | stdout | INFO:     ::1:51164 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:34 | INFO | stdout | INFO:     ::1:51172 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:35 | INFO | stdout | INFO:     ::1:51184 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:35 | INFO | stdout | INFO:     ::1:52214 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:35 | INFO | stdout | INFO:     ::1:52228 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:37 | INFO | stdout | INFO:     ::1:52240 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:37 | INFO | stdout | INFO:     ::1:52252 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:37 | INFO | stdout | INFO:     ::1:52256 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:38 | INFO | stdout | INFO:     ::1:52268 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:38 | INFO | stdout | INFO:     ::1:52282 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:38 | INFO | stdout | INFO:     ::1:52294 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:40 | INFO | stdout | INFO:     ::1:52306 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:40 | INFO | stdout | INFO:     ::1:52320 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:40 | INFO | stdout | INFO:     ::1:52330 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:42 | INFO | stdout | INFO:     ::1:52344 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:42 | INFO | stdout | INFO:     ::1:52354 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:42 | INFO | stdout | INFO:     ::1:52370 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:44 | INFO | stdout | INFO:     ::1:52384 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:44 | INFO | stdout | INFO:     ::1:52394 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:44 | INFO | stdout | INFO:     ::1:52406 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:46 | INFO | stdout | INFO:     ::1:52416 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:46 | INFO | stdout | INFO:     ::1:51348 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:46 | INFO | stdout | INFO:     ::1:51364 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:48 | INFO | stdout | INFO:     ::1:51380 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:48 | INFO | stdout | INFO:     ::1:51394 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:48 | INFO | stdout | INFO:     ::1:51410 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:50 | INFO | stdout | INFO:     ::1:51426 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:50 | INFO | stdout | INFO:     ::1:51438 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:50 | INFO | stdout | INFO:     ::1:51444 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:51 | INFO | stdout | INFO:     ::1:51446 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:51 | INFO | stdout | INFO:     ::1:51462 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:51 | INFO | stdout | INFO:     ::1:51468 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:53 | INFO | stdout | INFO:     ::1:51472 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:53 | INFO | stdout | INFO:     ::1:51488 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:53 | INFO | stdout | INFO:     ::1:51502 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:55 | INFO | stdout | INFO:     ::1:51512 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:55 | INFO | stdout | INFO:     ::1:46568 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:55 | INFO | stdout | INFO:     ::1:46584 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:57 | INFO | stdout | INFO:     ::1:46592 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:57 | INFO | stdout | INFO:     ::1:46594 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:57 | INFO | stdout | INFO:     ::1:46596 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:56:59 | INFO | stdout | INFO:     ::1:46606 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:56:59 | INFO | stdout | INFO:     ::1:46612 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:56:59 | INFO | stdout | INFO:     ::1:46614 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:57:01 | INFO | stdout | INFO:     ::1:46618 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:57:01 | INFO | stdout | INFO:     ::1:46620 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:57:01 | INFO | stdout | INFO:     ::1:46636 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:57:02 | INFO | stdout | INFO:     ::1:46640 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:57:02 | INFO | stdout | INFO:     ::1:46650 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:57:02 | INFO | stdout | INFO:     ::1:46664 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:57:04 | INFO | stdout | INFO:     ::1:46676 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:57:04 | INFO | stdout | INFO:     ::1:46688 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:57:04 | INFO | stdout | INFO:     ::1:46690 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:57:06 | INFO | stdout | INFO:     ::1:46706 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:57:06 | INFO | stdout | INFO:     ::1:37084 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:57:06 | INFO | stdout | INFO:     ::1:37096 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:57:08 | INFO | stdout | INFO:     ::1:37100 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:57:08 | INFO | stdout | INFO:     ::1:37108 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:57:08 | INFO | stdout | INFO:     ::1:37120 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:57:10 | INFO | stdout | INFO:     ::1:37134 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:57:10 | INFO | stdout | INFO:     ::1:37138 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:57:10 | INFO | stdout | INFO:     ::1:37148 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:57:11 | INFO | model_worker | Send heart beat. Models: ['Mistral-7B-Instruct-v0.1']. Semaphore: Semaphore(value=4, locked=False). call_ct: 237. worker_id: c6c72629. 
2024-01-29 19:57:12 | INFO | stdout | INFO:     ::1:37154 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:57:12 | INFO | stdout | INFO:     ::1:37158 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:57:12 | INFO | stdout | INFO:     ::1:37174 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:57:14 | INFO | stdout | INFO:     ::1:37182 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:57:14 | INFO | stdout | INFO:     ::1:37196 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:57:14 | INFO | stdout | INFO:     ::1:37208 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:57:16 | INFO | stdout | INFO:     ::1:37224 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:57:16 | INFO | stdout | INFO:     ::1:53758 - "POST /model_details HTTP/1.1" 200 OK
2024-01-29 19:57:16 | INFO | stdout | INFO:     ::1:53768 - "POST /count_token HTTP/1.1" 200 OK
2024-01-29 19:57:18 | INFO | stdout | INFO:     ::1:53780 - "POST /worker_generate HTTP/1.1" 200 OK
2024-01-29 19:57:18 | INFO | stdout | INFO:     ::1:53794 - "POST /model_details HTTP/1.1" 200 OK
