2024-01-29 19:41:48 | INFO | controller | args: Namespace(host='localhost', port=21001, dispatch_method='shortest_queue', ssl=False)
2024-01-29 20:06:14 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 20:06:14 | INFO | stdout | INFO:     ::1:56516 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:15 | INFO | stdout | INFO:     ::1:56526 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:15 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 20:06:15 | INFO | stdout | INFO:     ::1:56534 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:17 | INFO | stdout | INFO:     ::1:56548 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:17 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [3.0], ret: http://localhost:21002
2024-01-29 20:06:17 | INFO | stdout | INFO:     ::1:56560 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:18 | INFO | stdout | INFO:     ::1:56562 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:18 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 20:06:18 | INFO | stdout | INFO:     ::1:56572 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:19 | INFO | stdout | INFO:     ::1:56576 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:19 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 20:06:19 | INFO | stdout | INFO:     ::1:56580 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:20 | INFO | stdout | INFO:     ::1:56592 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:20 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [6.0], ret: http://localhost:21002
2024-01-29 20:06:20 | INFO | stdout | INFO:     ::1:56596 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:21 | INFO | stdout | INFO:     ::1:56600 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:21 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [7.0], ret: http://localhost:21002
2024-01-29 20:06:21 | INFO | stdout | INFO:     ::1:56602 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:22 | INFO | stdout | INFO:     ::1:56616 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:22 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [8.0], ret: http://localhost:21002
2024-01-29 20:06:22 | INFO | stdout | INFO:     ::1:56626 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:24 | INFO | stdout | INFO:     ::1:56628 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:24 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [9.0], ret: http://localhost:21002
2024-01-29 20:06:24 | INFO | stdout | INFO:     ::1:56642 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:25 | INFO | stdout | INFO:     ::1:38614 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:25 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [10.0], ret: http://localhost:21002
2024-01-29 20:06:25 | INFO | stdout | INFO:     ::1:38630 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:26 | INFO | stdout | INFO:     ::1:38632 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:26 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [11.0], ret: http://localhost:21002
2024-01-29 20:06:26 | INFO | stdout | INFO:     ::1:38636 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:27 | INFO | stdout | INFO:     ::1:38642 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:27 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [12.0], ret: http://localhost:21002
2024-01-29 20:06:27 | INFO | stdout | INFO:     ::1:38650 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:28 | INFO | stdout | INFO:     ::1:38662 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:28 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [13.0], ret: http://localhost:21002
2024-01-29 20:06:28 | INFO | stdout | INFO:     ::1:38674 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:30 | INFO | stdout | INFO:     ::1:38682 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:30 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [14.0], ret: http://localhost:21002
2024-01-29 20:06:30 | INFO | stdout | INFO:     ::1:38696 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:31 | INFO | stdout | INFO:     ::1:38708 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:31 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [15.0], ret: http://localhost:21002
2024-01-29 20:06:31 | INFO | stdout | INFO:     ::1:38718 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:32 | INFO | stdout | INFO:     ::1:38734 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:32 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [16.0], ret: http://localhost:21002
2024-01-29 20:06:32 | INFO | stdout | INFO:     ::1:38736 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:33 | INFO | stdout | INFO:     ::1:38744 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:33 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [17.0], ret: http://localhost:21002
2024-01-29 20:06:33 | INFO | stdout | INFO:     ::1:38758 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:34 | INFO | stdout | INFO:     ::1:53522 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:34 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [18.0], ret: http://localhost:21002
2024-01-29 20:06:34 | INFO | stdout | INFO:     ::1:53536 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:37 | INFO | stdout | INFO:     ::1:53542 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:37 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [19.0], ret: http://localhost:21002
2024-01-29 20:06:37 | INFO | stdout | INFO:     ::1:53548 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:39 | INFO | stdout | INFO:     ::1:53562 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:39 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [20.0], ret: http://localhost:21002
2024-01-29 20:06:39 | INFO | stdout | INFO:     ::1:53564 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:40 | INFO | stdout | INFO:     ::1:53566 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:40 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [21.0], ret: http://localhost:21002
2024-01-29 20:06:40 | INFO | stdout | INFO:     ::1:53576 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:41 | INFO | stdout | INFO:     ::1:53578 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:41 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [22.0], ret: http://localhost:21002
2024-01-29 20:06:41 | INFO | stdout | INFO:     ::1:53594 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:42 | INFO | stdout | INFO:     ::1:53610 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:42 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [23.0], ret: http://localhost:21002
2024-01-29 20:06:42 | INFO | stdout | INFO:     ::1:53622 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:43 | INFO | stdout | INFO:     ::1:53636 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:43 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [24.0], ret: http://localhost:21002
2024-01-29 20:06:43 | INFO | stdout | INFO:     ::1:53646 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:44 | INFO | stdout | INFO:     ::1:49738 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:44 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [25.0], ret: http://localhost:21002
2024-01-29 20:06:44 | INFO | stdout | INFO:     ::1:49750 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:46 | INFO | stdout | INFO:     ::1:49762 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:46 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [26.0], ret: http://localhost:21002
2024-01-29 20:06:46 | INFO | stdout | INFO:     ::1:49766 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:47 | INFO | stdout | INFO:     ::1:49776 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:47 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [27.0], ret: http://localhost:21002
2024-01-29 20:06:47 | INFO | stdout | INFO:     ::1:49784 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:48 | INFO | stdout | INFO:     ::1:49788 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:48 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [28.0], ret: http://localhost:21002
2024-01-29 20:06:48 | INFO | stdout | INFO:     ::1:49800 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:49 | INFO | stdout | INFO:     ::1:49802 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:49 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [29.0], ret: http://localhost:21002
2024-01-29 20:06:49 | INFO | stdout | INFO:     ::1:49808 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:50 | INFO | stdout | INFO:     ::1:49824 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:50 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [30.0], ret: http://localhost:21002
2024-01-29 20:06:50 | INFO | stdout | INFO:     ::1:49828 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:51 | INFO | stdout | INFO:     ::1:49836 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:51 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [31.0], ret: http://localhost:21002
2024-01-29 20:06:51 | INFO | stdout | INFO:     ::1:49846 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:53 | INFO | stdout | INFO:     ::1:49858 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:53 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [32.0], ret: http://localhost:21002
2024-01-29 20:06:53 | INFO | stdout | INFO:     ::1:49862 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:54 | INFO | stdout | INFO:     ::1:49872 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:54 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [33.0], ret: http://localhost:21002
2024-01-29 20:06:54 | INFO | stdout | INFO:     ::1:49880 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:55 | INFO | stdout | INFO:     ::1:58858 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:55 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [34.0], ret: http://localhost:21002
2024-01-29 20:06:55 | INFO | stdout | INFO:     ::1:58864 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:56 | INFO | stdout | INFO:     ::1:58876 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:56 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [35.0], ret: http://localhost:21002
2024-01-29 20:06:56 | INFO | stdout | INFO:     ::1:58892 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:56 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 20:06:56 | INFO | stdout | INFO:     ::1:58894 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 20:06:57 | INFO | stdout | INFO:     ::1:58898 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:57 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 20:06:57 | INFO | stdout | INFO:     ::1:58912 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:06:59 | INFO | stdout | INFO:     ::1:58920 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:06:59 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 20:06:59 | INFO | stdout | INFO:     ::1:58932 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:00 | INFO | stdout | INFO:     ::1:58948 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:00 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 20:07:00 | INFO | stdout | INFO:     ::1:58950 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:01 | INFO | stdout | INFO:     ::1:58954 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:01 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [3.0], ret: http://localhost:21002
2024-01-29 20:07:01 | INFO | stdout | INFO:     ::1:58970 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:02 | INFO | stdout | INFO:     ::1:58980 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:02 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 20:07:02 | INFO | stdout | INFO:     ::1:58994 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:03 | INFO | stdout | INFO:     ::1:59010 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:03 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 20:07:03 | INFO | stdout | INFO:     ::1:59016 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:05 | INFO | stdout | INFO:     ::1:35164 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:05 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [6.0], ret: http://localhost:21002
2024-01-29 20:07:05 | INFO | stdout | INFO:     ::1:35180 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:06 | INFO | stdout | INFO:     ::1:35194 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:06 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [7.0], ret: http://localhost:21002
2024-01-29 20:07:06 | INFO | stdout | INFO:     ::1:35210 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:07 | INFO | stdout | INFO:     ::1:35222 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:07 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [8.0], ret: http://localhost:21002
2024-01-29 20:07:07 | INFO | stdout | INFO:     ::1:35234 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:08 | INFO | stdout | INFO:     ::1:35248 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:08 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [9.0], ret: http://localhost:21002
2024-01-29 20:07:08 | INFO | stdout | INFO:     ::1:35258 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:09 | INFO | stdout | INFO:     ::1:35262 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:09 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [10.0], ret: http://localhost:21002
2024-01-29 20:07:09 | INFO | stdout | INFO:     ::1:35276 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:10 | INFO | stdout | INFO:     ::1:35292 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:10 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [11.0], ret: http://localhost:21002
2024-01-29 20:07:10 | INFO | stdout | INFO:     ::1:35300 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:12 | INFO | stdout | INFO:     ::1:35302 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:12 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [12.0], ret: http://localhost:21002
2024-01-29 20:07:12 | INFO | stdout | INFO:     ::1:35310 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:13 | INFO | stdout | INFO:     ::1:35316 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:13 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [13.0], ret: http://localhost:21002
2024-01-29 20:07:13 | INFO | stdout | INFO:     ::1:35318 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:14 | INFO | stdout | INFO:     ::1:35328 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:14 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [14.0], ret: http://localhost:21002
2024-01-29 20:07:14 | INFO | stdout | INFO:     ::1:35344 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:15 | INFO | stdout | INFO:     ::1:44236 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:15 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [15.0], ret: http://localhost:21002
2024-01-29 20:07:15 | INFO | stdout | INFO:     ::1:44252 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:18 | INFO | stdout | INFO:     ::1:44264 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:18 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [16.0], ret: http://localhost:21002
2024-01-29 20:07:18 | INFO | stdout | INFO:     ::1:44268 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:19 | INFO | stdout | INFO:     ::1:44276 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:19 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [17.0], ret: http://localhost:21002
2024-01-29 20:07:19 | INFO | stdout | INFO:     ::1:44280 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:20 | INFO | stdout | INFO:     ::1:44292 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:20 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [18.0], ret: http://localhost:21002
2024-01-29 20:07:20 | INFO | stdout | INFO:     ::1:44306 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:21 | INFO | stdout | INFO:     ::1:44310 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:21 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [19.0], ret: http://localhost:21002
2024-01-29 20:07:21 | INFO | stdout | INFO:     ::1:44314 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:22 | INFO | stdout | INFO:     ::1:44318 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:22 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [20.0], ret: http://localhost:21002
2024-01-29 20:07:22 | INFO | stdout | INFO:     ::1:44320 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:24 | INFO | stdout | INFO:     ::1:44332 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:24 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [21.0], ret: http://localhost:21002
2024-01-29 20:07:24 | INFO | stdout | INFO:     ::1:44334 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:25 | INFO | stdout | INFO:     ::1:56372 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:25 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [22.0], ret: http://localhost:21002
2024-01-29 20:07:25 | INFO | stdout | INFO:     ::1:56388 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:26 | INFO | stdout | INFO:     ::1:56390 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:26 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [23.0], ret: http://localhost:21002
2024-01-29 20:07:26 | INFO | stdout | INFO:     ::1:56392 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:27 | INFO | stdout | INFO:     ::1:56404 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:27 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [24.0], ret: http://localhost:21002
2024-01-29 20:07:27 | INFO | stdout | INFO:     ::1:56414 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:28 | INFO | stdout | INFO:     ::1:56424 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:28 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [25.0], ret: http://localhost:21002
2024-01-29 20:07:28 | INFO | stdout | INFO:     ::1:56432 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:29 | INFO | stdout | INFO:     ::1:56448 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:29 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [26.0], ret: http://localhost:21002
2024-01-29 20:07:29 | INFO | stdout | INFO:     ::1:56462 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:31 | INFO | stdout | INFO:     ::1:56470 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:31 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [27.0], ret: http://localhost:21002
2024-01-29 20:07:31 | INFO | stdout | INFO:     ::1:56472 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:32 | INFO | stdout | INFO:     ::1:56482 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:32 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [28.0], ret: http://localhost:21002
2024-01-29 20:07:32 | INFO | stdout | INFO:     ::1:56492 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:33 | INFO | stdout | INFO:     ::1:56504 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:33 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [29.0], ret: http://localhost:21002
2024-01-29 20:07:33 | INFO | stdout | INFO:     ::1:56520 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:34 | INFO | stdout | INFO:     ::1:56530 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:34 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [30.0], ret: http://localhost:21002
2024-01-29 20:07:34 | INFO | stdout | INFO:     ::1:56534 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:35 | INFO | stdout | INFO:     ::1:55378 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:35 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [31.0], ret: http://localhost:21002
2024-01-29 20:07:35 | INFO | stdout | INFO:     ::1:55388 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:36 | INFO | stdout | INFO:     ::1:55402 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:36 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [32.0], ret: http://localhost:21002
2024-01-29 20:07:36 | INFO | stdout | INFO:     ::1:55410 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:38 | INFO | stdout | INFO:     ::1:55416 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:38 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [33.0], ret: http://localhost:21002
2024-01-29 20:07:38 | INFO | stdout | INFO:     ::1:55420 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:39 | INFO | stdout | INFO:     ::1:55422 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:39 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [34.0], ret: http://localhost:21002
2024-01-29 20:07:39 | INFO | stdout | INFO:     ::1:55436 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:40 | INFO | stdout | INFO:     ::1:55448 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:40 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [35.0], ret: http://localhost:21002
2024-01-29 20:07:40 | INFO | stdout | INFO:     ::1:55458 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:41 | INFO | stdout | INFO:     ::1:55472 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:41 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [36.0], ret: http://localhost:21002
2024-01-29 20:07:41 | INFO | stdout | INFO:     ::1:55482 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:41 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 20:07:41 | INFO | stdout | INFO:     ::1:55484 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 20:07:42 | INFO | stdout | INFO:     ::1:55498 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:42 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 20:07:42 | INFO | stdout | INFO:     ::1:55506 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:43 | INFO | stdout | INFO:     ::1:55508 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:43 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 20:07:43 | INFO | stdout | INFO:     ::1:55522 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:45 | INFO | stdout | INFO:     ::1:60290 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:45 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 20:07:45 | INFO | stdout | INFO:     ::1:60296 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:46 | INFO | stdout | INFO:     ::1:60310 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:46 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [3.0], ret: http://localhost:21002
2024-01-29 20:07:46 | INFO | stdout | INFO:     ::1:60318 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:47 | INFO | stdout | INFO:     ::1:60320 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:47 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 20:07:47 | INFO | stdout | INFO:     ::1:60322 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:48 | INFO | stdout | INFO:     ::1:60334 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:48 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 20:07:48 | INFO | stdout | INFO:     ::1:60336 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:07:49 | INFO | stdout | INFO:     ::1:60352 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 20:07:49 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [6.0], ret: http://localhost:21002
